event_id,mag,scaled_mag,depth_km,depth_category,felt,gap,sig,significant,region,station_network,local_claims_filed
pr71523833,2.69,0.039583333333333325,14.48,shallow,1,208,111,0,"Guánica, Puerto Rico",unknown,0
us7000t1dg,4.1,0.33333333333333326,419.258,deep,0,144,259,0,"Houma, Tonga",PNSN-07,1
us7000t06l,4.2,0.35416666666666674,10,shallow,0,79,271,0,Greenland Sea,PNSN-07,2
us7000t1df,4.1,0.33333333333333326,10,shallow,0,247,259,0,"Yasuj, Iran",SCEDC-01,5
us7000t06f,4.5,0.4166666666666667,10,shallow,0,100,312,0,"Fef, Indonesia",CEA-12,9
us7000t06d,5,0.5208333333333334,10,shallow,0,115,385,1,the Loyalty Islands,CEA-12,5
us7000t06y,4.5,0.4166666666666667,88.024,intermediate,0,84,312,0,"Yaguaraparo, Venezuela",PNSN-07,4
us7000t05y,4.9,0.5000000000000001,10,shallow,0,117,369,0,the Loyalty Islands,PNSN-07,8
us7000t09p,4.1,0.33333333333333326,161.31,intermediate,0,215,259,0,"Rat Islands, Aleutian Islands, Alaska",CEA-12,8
nc75395151,2.72,0.04583333333333338,10,shallow,1,247,114,0,"Petrolia, CA",CEA-12,5
ci41292855,2.58,0.016666666666666684,7.77,shallow,2,32,103,0,"Johannesburg, CA",CEA-12,3
us7000t1dc,4.1,0.33333333333333326,157.542,intermediate,0,140,259,0,"Agano, Japan",USGS-WEST,15
us7000t04s,4,0.3125,412.374,deep,0,55,246,0,"Anamizu, Japan",PNSN-07,0
us7000t04b,4.9,0.5000000000000001,35,shallow,0,69,369,0,South Sandwich Islands region,SCEDC-01,5
us7000t048,5,0.5208333333333334,43.069,shallow,0,88,385,1,"Nuing, Philippines",unknown,0
us7000t044,4.5,0.4166666666666667,10,shallow,0,202,312,0,the Loyalty Islands,PNSN-07,0
us7000t042,4.7,0.45833333333333337,10,shallow,0,71,340,0,the Loyalty Islands,SCEDC-01,0
us7000t1da,4.4,0.3958333333333334,10,shallow,0,161,298,0,the Loyalty Islands,PNSN-07,7
us7000t046,4.5,0.4166666666666667,10,shallow,0,208,312,0,the Loyalty Islands,SCEDC-01,4
ci41292687,4.31762677888687,0.3786722456014313,7.55,shallow,1090,22,667,0,"Johannesburg, CA",PNSN-07,1
us7000t02f,5.1,0.5416666666666666,10,shallow,0,90,400,1,the Loyalty Islands,CEA-12,5
aka2026ntsmpi,2.5,0.0,21.4,shallow,0,226,96,0,"Adak, Alaska",PNSN-07,8
us7000t2de,3.2,0.14583333333333337,10,shallow,0,192,158,0,"Attu Station, Alaska",unknown,0
us7000t1d8,4.4,0.3958333333333334,10,shallow,0,129,298,0,the Loyalty Islands,PNSN-07,3
us7000t01w,4.7,0.45833333333333337,10,shallow,0,110,340,0,the Loyalty Islands,CEA-12,6
aka2026ntqlrt,2.5,0.0,26.3,shallow,0,220,96,0,"Nikolski, Alaska",CEA-12,0
us7000t01s,4.6,0.43749999999999994,10,shallow,0,112,326,0,the Loyalty Islands,USGS-WEST,0
us7000t1d7,4.4,0.3958333333333334,10,shallow,0,126,298,0,the Loyalty Islands,USGS-WEST,2
us7000t01n,6.3,0.7916666666666666,16,shallow,0,39,611,1,the Loyalty Islands,PNSN-07,0
us7000t01l,4.3,0.375,10,shallow,0,140,284,0,"Kazarman, Kyrgyzstan",PNSN-07,0
us7000t1d6,3.6,0.22916666666666669,47.574,shallow,0,196,199,0,"Atka, Alaska",CEA-12,6
pr71523713,2.51,0.002083333333333289,13.73,shallow,0,183,97,0,"Guánica, Puerto Rico",USGS-WEST,13
us7000t1dn,4.3,0.375,83.919,intermediate,0,118,284,0,"Sugal, Philippines",PNSN-07,0
us7000t1d3,4.4,0.3958333333333334,45.301,shallow,0,90,298,0,"Balangonan, Philippines",PNSN-07,0
us7000t01t,4.5,0.4166666666666667,10,shallow,0,84,312,0,"Lorengau, Papua New Guinea",PNSN-07,0
us7000t014,4.8,0.47916666666666663,10,shallow,0,97,354,0,the Fiji Islands,SCEDC-01,0
us7000t2d2,3,0.10416666666666667,11.026,shallow,0,195,138,0,"Atka, Alaska",SCEDC-01,9
us7000t1d2,4.1,0.33333333333333326,10,shallow,2,148,259,0,"Seririt, Indonesia",SCEDC-01,14
us7000t1d1,4.3,0.375,39.184,shallow,0,122,284,0,"Ternate, Indonesia",PNSN-07,0
us7000t1d0,4.2,0.35416666666666674,10,shallow,0,171,271,0,South Sandwich Islands region,USGS-WEST,0
nc75394876,2.59,0.01874999999999997,10,shallow,0,251,103,0,"Petrolia, CA",PNSN-07,11
tx2026nrbozw,3.2,0.14583333333333337,9.3683,shallow,0,69,158,0,"Toyah, Texas",USGS-WEST,9
aka2026ntfzrn,2.5,0.0,15,shallow,0,238,96,0,"Akutan, Alaska",USGS-WEST,13
nn00921593,2.97,0.09791666666666671,6.8656,shallow,3,47,136,0,"Silver Springs, Nevada",PNSN-07,6
pr71523658,2.7,0.041666666666666706,14.89,shallow,0,254,112,0,"Guánica, Puerto Rico",PNSN-07,11
us7000szzy,6.4,0.8125000000000001,10,shallow,0,48,630,1,"Lorengau, Papua New Guinea",USGS-WEST,2
us7000szzx,4.3,0.375,10,shallow,0,120,284,0,"Petropavlovsk-Kamchatsky, Russia",PNSN-07,4
pr71523648,3.08,0.12083333333333335,17.17,shallow,0,228,146,0,"Charlotte Amalie, U.S. Virgin Islands",USGS-WEST,5
us7000szzw,4.9,0.5000000000000001,10,shallow,0,117,369,0,the Loyalty Islands,PNSN-07,1
us7000t2bt,2.6,0.020833333333333353,81.839,intermediate,0,194,104,0,"Adak, Alaska",unknown,0
pr71523623,3.32,0.1708333333333333,19.43,shallow,0,223,170,0,"Culebra, Puerto Rico",SCEDC-01,3
pr71523678,3.42,0.19166666666666665,49.2,shallow,0,227,180,0,"Culebra, Puerto Rico",SCEDC-01,9
pr71523598,3.33,0.1729166666666667,39.09,shallow,0,225,171,0,"Culebra, Puerto Rico",SCEDC-01,0
tx2026nqvtxz,2.6,0.020833333333333353,7.1509,shallow,0,64,104,0,"Mentone, Texas",CEA-12,15
us7000t1cx,4.5,0.4166666666666667,10,shallow,0,132,312,0,the Loyalty Islands,SCEDC-01,7
us7000t1cy,3.4,0.1875,64.525,shallow,0,204,178,0,"Nikolski, Alaska",SCEDC-01,5
pr71523593,3.27,0.16041666666666668,29.63,shallow,0,228,165,0,"Culebra, Puerto Rico",SCEDC-01,10
us7000szzl,5,0.5208333333333334,10,shallow,0,118,385,1,the Loyalty Islands,SCEDC-01,15
us7000t2bs,2.7,0.041666666666666706,35,shallow,0,217,112,0,"Nikolski, Alaska",CEA-12,8
pr71523583,3.3,0.16666666666666663,29.93,shallow,0,229,168,0,"Culebra, Puerto Rico",SCEDC-01,14
nc75394756,2.93,0.08958333333333338,21.44,shallow,7,89,134,0,"Ferndale, CA",PNSN-07,0
us7000t1cw,4.5,0.4166666666666667,10,shallow,0,95,312,0,"Nicobar Islands, India region",SCEDC-01,9
pr71523573,2.94,0.09166666666666666,37.14,shallow,0,234,133,0,"Charlotte Amalie, U.S. Virgin Islands",USGS-WEST,13
us7000t04m,3.4,0.1875,35,shallow,0,205,178,0,"Adak, Alaska",PNSN-07,7
us7000szza,3.3,0.16666666666666663,88.367,intermediate,0,158,168,0,"False Pass, Alaska",unknown,0
us7000t1cs,4.3,0.375,84.976,intermediate,0,131,284,0,"Sarangani, Philippines",PNSN-07,6
us7000szz8,3.7,0.25000000000000006,10,shallow,0,206,211,0,"Adak, Alaska",unknown,0
us7000t1cr,4.2,0.35416666666666674,78.864,intermediate,0,107,271,0,South Sandwich Islands region,PNSN-07,10
us7000t1cp,4.1,0.33333333333333326,78.071,intermediate,0,135,259,0,"Kuril’sk, Russia",PNSN-07,7
us7000szz4,4.3,0.375,219.978,intermediate,0,100,284,0,"Bojonegoro, Indonesia",PNSN-07,2
us7000t06c,2.8,0.062499999999999965,10.166,shallow,0,198,121,0,"Adak, Alaska",CEA-12,4
us7000szz0,2.6,0.020833333333333353,10,shallow,0,57,104,0,"Seeley Lake, Montana",USGS-WEST,11
tx2026nqkqfx,2.8,0.062499999999999965,6.6359,shallow,0,81,121,0,"Pearsall, Texas",PNSN-07,3
hv75001481,2.64,0.029166666666666695,0.98,shallow,0,185,107,0,"Kalaoa, Hawaii",unknown,0
aka2026nsoukt,2.6,0.020833333333333353,33.9,shallow,0,218,104,0,"Perryville, Alaska",SCEDC-01,0
us7000szyu,4.5,0.4166666666666667,192.45,intermediate,0,74,312,0,"San Antonio de los Cobres, Argentina",PNSN-07,0
us7000szyr,5.4,0.6041666666666667,10,shallow,4,44,451,1,"Mabiton, Philippines",SCEDC-01,12
us7000t1cn,4.1,0.33333333333333326,10,shallow,0,149,259,0,"Petropavlovsk-Kamchatsky, Russia",PNSN-07,12
aka2026nsmzkk,2.6,0.020833333333333353,19.1,shallow,0,204,104,0,"Adak, Alaska",PNSN-07,11
us7000t2b9,2.7,0.041666666666666706,34.977,shallow,0,210,112,0,"Adak, Alaska",USGS-WEST,13
aka2026nsmnnb,2.6,0.020833333333333353,91.5,intermediate,1,33,104,0,"Kalifornsky, Alaska",USGS-WEST,6
us7000t1cl,4.4,0.3958333333333334,68.746,shallow,0,163,298,0,Kermadec Islands region,PNSN-07,9
us7000t1cm,4.5,0.4166666666666667,10,shallow,0,87,312,0,South Sandwich Islands region,CEA-12,9
us7000t2b0,2.9,0.08333333333333331,10,shallow,0,271,129,0,"Chiniak, Alaska",CEA-12,8
us7000szyg,4.1,0.33333333333333326,147.971,intermediate,0,61,259,0,"Mandráki, Greece",PNSN-07,14
us7000t2ay,3.3,0.16666666666666663,41.236,shallow,0,229,168,0,"Atka, Alaska",SCEDC-01,5
us7000szyb,4.5,0.4166666666666667,10,shallow,0,76,312,0,"Xunchang, China",CEA-12,5
pr71523543,2.92,0.0875,15.27,shallow,0,184,131,0,"Indios, Puerto Rico",CEA-12,0
us7000t2ax,2.8,0.062499999999999965,160.585,intermediate,0,159,121,0,"Atka, Alaska",PNSN-07,7
us7000szxw,4.1,0.33333333333333326,128.754,intermediate,0,85,259,0,"Ollagüe, Chile",PNSN-07,0
aka2026nsipgy,4.2,0.35416666666666674,79,intermediate,26,75,279,0,"Anchor Point, Alaska",unknown,0
us7000szxx,4.4,0.3958333333333334,121.611,intermediate,0,78,298,0,"Sarangani, Philippines",USGS-WEST,3
us7000szxs,4.6,0.43749999999999994,10,shallow,0,44,326,0,"Xunchang, China",USGS-WEST,12
nc75394556,2.93,0.08958333333333338,15.35,shallow,2,35,132,0,"New Idria, CA",PNSN-07,4
tx2026nqayet,3.6,0.22916666666666669,6.8353,shallow,2,77,200,0,"Dilley, Texas",USGS-WEST,0
us7000t1ay,4.1,0.33333333333333326,76.218,intermediate,0,94,259,0,"Sarangani, Philippines",PNSN-07,8
us7000t2ai,3.1,0.12500000000000003,35,shallow,0,202,148,0,"Akutan, Alaska",PNSN-07,11
us7000t2ae,2.6,0.020833333333333353,88.611,intermediate,0,138,104,0,"Adak, Alaska",PNSN-07,11
us7000t2af,2.5,0.0,35,shallow,0,227,96,0,"Adak, Alaska",CEA-12,6
us7000szx2,4.2,0.35416666666666674,35,shallow,0,133,271,0,"Kuril’sk, Russia",CEA-12,6
ci41292199,2.92,0.0875,11.78,shallow,22,24,137,0,"Frazier Park, CA",PNSN-07,8
us7000szwj,4,0.3125,10,shallow,1,198,246,0,"Bandon, Oregon",CEA-12,9
us7000szwe,4.6,0.43749999999999994,10,shallow,0,121,326,0,"Kangding, China",SCEDC-01,13
us7000t1av,4.4,0.3958333333333334,10,shallow,0,186,298,0,"Tadine, New Caledonia",CEA-12,3
us7000szwc,4.5,0.4166666666666667,29.271,shallow,1,143,312,0,"Hanmer Springs, New Zealand",PNSN-07,5
pr71523498,2.76,0.05416666666666663,14.07,shallow,0,191,117,0,"Guánica, Puerto Rico",PNSN-07,3
us7000t1ar,4.2,0.35416666666666674,33.596,shallow,0,120,271,0,the Fiji Islands,CEA-12,0
aka2026nruxmq,2.5,0.0,15,shallow,0,27,96,0,"Nelchina, Alaska",USGS-WEST,0
us7000szw8,4.6,0.43749999999999994,10,shallow,0,75,326,0,South Sandwich Islands region,USGS-WEST,2
us7000t1aq,4.1,0.33333333333333326,593.407,deep,0,122,259,0,Fiji region,SCEDC-01,1
us7000t1ap,4.4,0.3958333333333334,503.607,deep,0,156,298,0,the Fiji Islands,SCEDC-01,3
us7000szvv,5.4,0.6041666666666667,35,shallow,1,48,449,1,"Gorontalo, Indonesia",SCEDC-01,15
us7000szvq,5.1,0.5416666666666666,46.568,shallow,3,70,401,1,"Tambolaka, Indonesia",CEA-12,1
nc75394436,2.51,0.002083333333333289,5.35,shallow,0,57,97,0,"Pinnacles, CA",PNSN-07,2
nn00921520,2.99,0.10208333333333339,8.5444,shallow,3,146,138,0,"Indian Springs, Nevada",SCEDC-01,12
aka2026nrotnq,2.5,0.0,35.3,shallow,0,244,96,0,"Akutan, Alaska",PNSN-07,9
nc75394426,2.55,0.01041666666666663,11.93,shallow,1,34,100,0,"Cantua Creek, CA",SCEDC-01,0
us7000t1am,4.6,0.43749999999999994,10,shallow,0,119,326,0,"Macabuboni, Philippines",USGS-WEST,0
hv75001316,3.59,0.2270833333333333,32.37,shallow,1,264,198,0,"Pāhala, Hawaii",PNSN-07,6
us7000t1al,4.3,0.375,43.335,shallow,0,106,284,0,"Sarangani, Philippines",USGS-WEST,1
us7000szv2,4.5,0.4166666666666667,95.884,intermediate,15,143,316,0,"Unalaska, Alaska",SCEDC-01,0
us7000szuz,5,0.5208333333333334,10,shallow,0,139,385,1,"‘Ohonua, Tonga",SCEDC-01,0
us7000t1ak,4.3,0.375,50.974,shallow,0,128,284,0,"Bitung, Indonesia",SCEDC-01,10
aka2026nrmhru,2.7,0.041666666666666706,77,intermediate,1,37,112,0,"Petersville, Alaska",PNSN-07,0
ci41291863,4.10922888670317,0.3352560180631605,13.09,shallow,798,25,643,0,"Frazier Park, CA",CEA-12,12
us7000szut,4.2,0.35416666666666674,552.214,deep,0,122,271,0,Fiji region,CEA-12,13
us7000szus,4.6,0.43749999999999994,150.599,intermediate,0,76,326,0,"Gorontalo, Indonesia",PNSN-07,8
us7000t0me,4.7,0.45833333333333337,10,shallow,0,100,340,0,Pacific-Antarctic Ridge,PNSN-07,0
us7000t1aj,4,0.3125,605.709,deep,0,136,246,0,"Levuka, Fiji",PNSN-07,15
us7000szuk,4.3,0.375,10,shallow,0,131,284,0,"Ust’-Kamchatsk Staryy, Russia",PNSN-07,9
us7000szuj,4.1,0.33333333333333326,614.02,deep,0,122,259,0,"Levuka, Fiji",SCEDC-01,0
us7000szuc,4.2,0.35416666666666674,10,shallow,0,130,271,0,"Evensk, Russia",USGS-WEST,8
nc75394371,2.61,0.02291666666666664,6.99,shallow,1,128,105,0,"Deep Springs, CA",SCEDC-01,14
us7000szu6,5.6,0.6458333333333333,10,shallow,0,82,482,1,southern East Pacific Rise,SCEDC-01,0
aka2026nrewsi,3.1,0.12500000000000003,5.4,shallow,0,141,148,0,"Ivanof Bay, Alaska",PNSN-07,12
us7000sztw,4.3,0.375,10,shallow,0,166,284,0,"Tura, India",SCEDC-01,9
us7000t22r,3.1,0.12500000000000003,35,shallow,0,213,148,0,"False Pass, Alaska",PNSN-07,9
aka2026nrcfxi,4.2,0.35416666666666674,106.8,intermediate,53,60,286,0,"Pedro Bay, Alaska",SCEDC-01,11
us7000szzg,4.5,0.4166666666666667,10,shallow,0,156,312,0,West Chile Rise,SCEDC-01,5
us7000szth,4.3,0.375,10,shallow,0,87,284,0,"Miyakojima, Japan",SCEDC-01,4
aka2026nqyfta,2.5,0.0,13.3,shallow,0,235,96,0,"Point Hope, Alaska",SCEDC-01,5
nc75394266,2.85,0.07291666666666669,26.33,shallow,3,99,126,0,"Ferndale, CA",PNSN-07,6
us7000szt5,4.6,0.43749999999999994,134.872,intermediate,0,87,326,0,"Port-Olry, Vanuatu",PNSN-07,12
us7000szt3,4.4,0.3958333333333334,113.357,intermediate,0,152,298,0,"Teshikaga, Japan",USGS-WEST,8
nc75394216,2.59,0.01874999999999997,9.03,shallow,0,267,103,0,"Petrolia, CA",SCEDC-01,15
us7000t1ae,4.4,0.3958333333333334,10,shallow,0,136,298,0,"Tobelo, Indonesia",CEA-12,0
us7000szsv,4.9,0.5000000000000001,39.343,shallow,1,87,370,0,"Tobelo, Indonesia",PNSN-07,7
us7000t1ac,4.2,0.35416666666666674,35,shallow,0,135,271,0,"Vilyuchinsk, Russia",USGS-WEST,8
us7000szsn,4.5,0.4166666666666667,10,shallow,5,73,313,0,"Yārāda, India",CEA-12,4
us7000szsk,4.2,0.35416666666666674,10,shallow,0,163,271,0,"Shwebo, Burma (Myanmar)",unknown,0
uu80145176,2.57,0.0145833333333333,9.39,shallow,0,108,102,0,"Paris, Idaho",SCEDC-01,11
us7000szse,4.7,0.45833333333333337,10,shallow,0,81,340,0,northern Mid-Atlantic Ridge,unknown,0
us7000t12i,4.5,0.4166666666666667,10,shallow,0,131,312,0,"Vilyuchinsk, Russia",USGS-WEST,0
us7000szsd,4,0.3125,10,shallow,0,108,246,0,"Géfyra, Greece",PNSN-07,1
aka2026nqlbis,3.3,0.16666666666666663,143.3,intermediate,0,33,168,0,"Port Alsworth, Alaska",unknown,0
aka2026nqlaoj,2.5,0.0,0.7,shallow,0,71,96,0,"Akhiok, Alaska",CEA-12,9
hv75000976,2.98,0.1,16.47,shallow,6,236,138,0,"Honaunau-Napoopoo, Hawaii",SCEDC-01,13
aka2026nqilsh,2.5,0.0,3.2,shallow,2,48,97,0,"Sutton-Alpine, Alaska",unknown,0
us7000szru,4.3,0.375,124.646,intermediate,0,114,284,0,"Lospalos, Timor Leste",PNSN-07,15
aka2026nqhjao,2.5,0.0,124.2,intermediate,0,49,96,0,"Petersville, Alaska",CEA-12,5
us7000t20s,3.1,0.12500000000000003,10,shallow,0,223,148,0,"Atka, Alaska",CEA-12,3
us7000t20l,2.8,0.062499999999999965,136.329,intermediate,0,121,121,0,"Adak, Alaska",PNSN-07,10
aka2026nqezsh,2.7,0.041666666666666706,138.8,intermediate,0,121,112,0,"Adak, Alaska",USGS-WEST,3
us7000szri,5.2,0.5625000000000001,51.176,shallow,0,36,416,1,"Sarangani, Philippines",USGS-WEST,5
nn00921481,3.03,0.11041666666666664,14.537,shallow,0,154,141,0,"Goldfield, Nevada",USGS-WEST,7
us7000t128,4.4,0.3958333333333334,10,shallow,0,151,298,0,"Sola, Vanuatu",PNSN-07,15
aka2026nqafsx,3.6,0.22916666666666669,107.6,intermediate,0,25,199,0,"Petersville, Alaska",CEA-12,15
us7000t126,4.1,0.33333333333333326,618.56,deep,0,130,259,0,"Levuka, Fiji",SCEDC-01,0
tx2026nnvatr,2.8,0.062499999999999965,9.6375,shallow,0,71,121,0,"Toyah, Texas",SCEDC-01,7
us7000t125,4.3,0.375,541.262,deep,0,98,284,0,the Fiji Islands,CEA-12,10
us7000szr1,4.5,0.4166666666666667,10,shallow,0,90,312,0,"Aksu, China",PNSN-07,8
us7000szr0,5.1,0.5416666666666666,10,shallow,0,124,400,1,"Hihifo, Tonga",USGS-WEST,8
us7000t124,4.1,0.33333333333333326,10,shallow,0,156,259,0,"Onagawa Chō, Japan",USGS-WEST,0
us7000szqz,4.3,0.375,7.422,shallow,0,63,284,0,"Attu Station, Alaska",PNSN-07,3
us7000szqw,4.7,0.45833333333333337,10,shallow,0,103,340,0,North Atlantic Ocean,PNSN-07,5
us7000t20a,2.6,0.020833333333333353,35,shallow,0,197,104,0,"False Pass, Alaska",unknown,0
us7000t121,4.3,0.375,585.226,deep,0,125,284,0,"Levuka, Fiji",PNSN-07,0
aka2026npvifc,2.7,0.041666666666666706,23.9,shallow,0,244,112,0,"Perryville, Alaska",USGS-WEST,13
us7000szqn,4.6,0.43749999999999994,423.264,deep,0,57,326,0,Okhotsk,CEA-12,11
us7000t11z,4.3,0.375,183.676,intermediate,0,119,284,0,"Finschhafen, Papua New Guinea",PNSN-07,7
us7000szqj,4.6,0.43749999999999994,10,shallow,0,129,326,0,"Lakatoro, Vanuatu",PNSN-07,11
us7000t120,4,0.3125,48.976,shallow,0,111,246,0,"Pelabuhanratu, Indonesia",PNSN-07,10
us7000szqf,4.4,0.3958333333333334,539.807,deep,0,204,298,0,Fiji region,SCEDC-01,1
us7000szq9,4.2,0.35416666666666674,10,shallow,0,118,271,0,"Zibihu, China",unknown,0
us7000szq0,5.4,0.6041666666666667,60.754,shallow,5,72,451,1,"Sarangani, Philippines",USGS-WEST,0
us7000t11x,4.2,0.35416666666666674,17.286,shallow,0,137,271,0,"Pondaguitan, Philippines",PNSN-07,14
aka2026nppeeg,3.1,0.12500000000000003,53.7,shallow,0,119,148,0,"Chignik, Alaska",PNSN-07,12
us7000szpb,6.4,0.8125000000000001,26,shallow,0,57,630,1,South Sandwich Islands region,CEA-12,8
us7000t11v,4.1,0.33333333333333326,10,shallow,0,96,259,0,"Sumbawa, Indonesia",USGS-WEST,7
aka2026nplhoo,2.5,0.0,14.9,shallow,0,269,96,0,"Akutan, Alaska",PNSN-07,0
pr71523398,3.3,0.16666666666666663,21.33,shallow,0,190,168,0,"Punta Cana, Dominican Republic",USGS-WEST,3
us7000sznq,5.1,0.5416666666666666,10,shallow,5,86,402,1,"Huarmey, Peru",CEA-12,14
us7000sznp,4.5,0.4166666666666667,50.771,shallow,0,115,312,0,"Banda Aceh, Indonesia",PNSN-07,13
us7000sznc,5.4,0.6041666666666667,121.758,intermediate,0,30,449,1,South Sandwich Islands region,PNSN-07,5
us7000sznb,4.3,0.375,35,shallow,0,177,284,0,"Adak, Alaska",PNSN-07,11
us7000szn7,4.3,0.375,548.062,deep,0,97,284,0,"Houma, Tonga",PNSN-07,6
us7000szn6,4.5,0.4166666666666667,561.028,deep,0,79,312,0,Fiji region,CEA-12,2
us7000szn3,4.9,0.5000000000000001,5,shallow,9,34,375,0,"Polkowice, Poland",SCEDC-01,6
us7000t11t,4.3,0.375,290.052,intermediate,0,105,284,0,"Ambon, Indonesia",PNSN-07,0
aka2026npdspa,2.8,0.062499999999999965,120.7,intermediate,0,47,121,0,"Kokhanok, Alaska",SCEDC-01,13
us7000t1i2,2.8,0.062499999999999965,35,shallow,0,278,121,0,"King Cove, Alaska",CEA-12,0
us7000t11r,4.6,0.43749999999999994,99.086,intermediate,0,115,326,0,"Kermadec Islands, New Zealand",USGS-WEST,11
nc75393656,2.65,0.031249999999999983,3.76,shallow,3,27,109,0,"The Geysers, CA",USGS-WEST,5
us7000szmb,5,0.5208333333333334,394.969,deep,0,122,385,1,Fiji region,SCEDC-01,0
pr2026192000,3.81,0.2729166666666667,29,shallow,0,282,223,0,"Cruz Bay, U.S. Virgin Islands",CEA-12,2
us7000t1hq,2.6,0.020833333333333353,18.2,shallow,0,304,104,0,"Atka, Alaska",USGS-WEST,0
us7000szm8,4.5,0.4166666666666667,10,shallow,0,116,312,0,"Masohi, Indonesia",CEA-12,1
us7000t11q,4.3,0.375,35,shallow,0,110,284,0,"Merizo Village, Guam",SCEDC-01,13
us7000szm5,4.9,0.5000000000000001,10,shallow,0,65,369,0,"Masohi, Indonesia",PNSN-07,5
us7000szm1,4.5,0.4166666666666667,10,shallow,0,90,312,0,"Santa Cruz das Flores, Portugal",SCEDC-01,9
nc75393566,4.42,0.4,10.29,shallow,66,32,331,0,"Covelo, CA",unknown,0
us7000t11m,4.5,0.4166666666666667,10,shallow,0,155,312,0,"Santa Cruz das Flores, Portugal",CEA-12,4
us7000t0m9,4.4,0.3958333333333334,10,shallow,0,147,298,0,"Santa Cruz das Flores, Portugal",PNSN-07,6
us7000szlw,4.7,0.45833333333333337,10,shallow,0,95,340,0,"Batiano, Philippines",PNSN-07,5
us7000t11n,4.5,0.4166666666666667,10,shallow,0,86,312,0,"Santa Cruz da Graciosa, Portugal",USGS-WEST,2
aka2026nosfqw,3,0.10416666666666667,18.9,shallow,0,31,138,0,"Tatitlek, Alaska",unknown,0
us7000szla,4.7,0.45833333333333337,28.599,shallow,0,135,340,0,"Labuan, Indonesia",PNSN-07,15
nc75393526,2.74,0.050000000000000044,10.29,shallow,0,38,116,0,"Covelo, CA",CEA-12,3
nc75393496,3.77,0.26458333333333334,10.08,shallow,14,31,223,0,"Covelo, CA",SCEDC-01,8
aka2026noqalv,2.5,0.0,22.7,shallow,0,255,96,0,"Atka, Alaska",CEA-12,7
us7000t111,4.5,0.4166666666666667,35,shallow,0,120,312,0,"Bitung, Indonesia",USGS-WEST,2
us7000szki,4.3,0.375,226.997,intermediate,0,111,284,0,"Nentón, Guatemala",PNSN-07,15
aka2026nontgz,3.1,0.12500000000000003,9.1,shallow,0,20,148,0,"Nelchina, Alaska",PNSN-07,1
us7000t10z,4,0.3125,70.985,intermediate,0,122,246,0,"Hachinohe, Japan",SCEDC-01,1
us7000t10y,4,0.3125,551.946,deep,0,156,246,0,Fiji region,PNSN-07,3
us7000t10x,4.4,0.3958333333333334,197.004,intermediate,0,102,298,0,Kermadec Islands region,PNSN-07,8
uw714046442,2.61,0.02291666666666664,43.61,shallow,9,105,107,0,"Rose Lodge, Oregon",PNSN-07,5
us7000t10t,4.2,0.35416666666666674,74.16,intermediate,0,158,271,0,"Bamboo Flat, India",PNSN-07,9
aka2026nolurq,2.5,0.0,26,shallow,0,263,96,0,"Adak, Alaska",CEA-12,14
us7000t10w,4.5,0.4166666666666667,78.586,intermediate,0,112,312,0,"Port-Olry, Vanuatu",PNSN-07,7
hv75000251,3.1,0.12500000000000003,17.91,shallow,42,149,160,0,"Honaunau-Napoopoo, Hawaii",USGS-WEST,6
aka2026noklet,2.7,0.041666666666666706,106,intermediate,0,26,112,0,"Petersville, Alaska",PNSN-07,15
us7000t10v,4.5,0.4166666666666667,38.723,shallow,0,125,312,0,"Sarangani, Philippines",CEA-12,2
us7000szim,5,0.5208333333333334,10,shallow,0,62,385,1,Macquarie Island,PNSN-07,0
aka2026noglmn,2.6,0.020833333333333353,104.1,intermediate,0,51,104,0,"Happy Valley, Alaska",PNSN-07,0
us7000szi4,4.1,0.33333333333333326,203.646,intermediate,0,141,259,0,"Tiquillaca, Peru",CEA-12,14
aka2026nofhtk,2.5,0.0,27.5,shallow,0,231,96,0,"Adak, Alaska",SCEDC-01,6
us7000szhy,4.8,0.47916666666666663,10,shallow,0,90,354,0,central Mid-Atlantic Ridge,unknown,0
aka2026nodhiw,2.6,0.020833333333333353,51.1,shallow,0,116,104,0,"Aleneva, Alaska",SCEDC-01,9
us7000t10r,4.4,0.3958333333333334,88.78,intermediate,0,115,298,0,"Caraga, Philippines",SCEDC-01,10
us7000t1ec,3.1,0.12500000000000003,148.17,intermediate,0,144,148,0,"Adak, Alaska",PNSN-07,12
us7000szg8,4.5,0.4166666666666667,10,shallow,0,134,312,0,"Isangel, Vanuatu",PNSN-07,14
us7000t10q,4.3,0.375,118.196,intermediate,0,74,284,0,"Mawlaik, Burma (Myanmar)",CEA-12,3
us7000szfz,4.4,0.3958333333333334,55.096,shallow,0,90,298,0,"Sarangani, Philippines",unknown,0
us7000t10m,4.2,0.35416666666666674,241.18,intermediate,0,105,271,0,"Tobelo, Indonesia",PNSN-07,15
hv75000146,2.71,0.04375,17.24,shallow,1,204,113,0,"Honaunau-Napoopoo, Hawaii",SCEDC-01,8
tx2026nlsfee,2.5,0.0,5.6897,shallow,0,70,96,0,"Whites City, New Mexico",PNSN-07,9
aka2026nnuuqq,2.5,0.0,102.4,intermediate,0,21,96,0,"Cantwell, Alaska",SCEDC-01,6
us7000t1a8,2.6,0.020833333333333353,16.165,shallow,0,213,104,0,"Nikolski, Alaska",USGS-WEST,7
us7000t10k,4.4,0.3958333333333334,10,shallow,0,197,298,0,"Isangel, Vanuatu",CEA-12,9
